id,typnam,familyicon,genericicon,typdsc
1050021,CAST_ObjectiveC_InterfaceVariable,Variable,Variable,Objective-C Interface variable
1050022,CAST_ObjectiveC_Method,Function,FunctionGreenSquareBracket,Objective-C Instance Method
1050023,CAST_ObjectiveC_PropertyGetter,PropertyGetter,PropertyGetter,Objective-C property getter
1050024,CAST_ObjectiveC_PropertySetter,PropertySetter,PropertySetter,Objective-C property setter
1050026,CAST_ObjectiveC_Outlet,Variable,PropertyOutlet,Objective-C Outlet
1050027,CAST_ObjectiveC_Action,Function,FunctionAction,Objective-C Action
1050028,CAST_ObjectiveC_XibFile,File,File_XIB,XIB File
1050029,CAST_ObjectiveC_StoryBoardFile,File,File_StoryBoard,StoryBoard File
1050030,CAST_ObjectiveC_UIControl,UIView,UIView,iOS UI Control
1050031,CAST_ObjectiveC_GetResourceService,ResourceServiceGet,ResourceServiceGet,iOS Get Resource Service
1050033,CAST_ObjectiveC_SourceFile,File,File_ObjC,Objective-C Source File
1050034,CAST_ObjectiveC_UIButton,UIButton,UIButton,iOS UI Button
1050035,CAST_ObjectiveC_UITextField,UITextField,UITextField,iOS UI TextField
1050038,CAST_ObjectiveC_PostResourceService,ResourceServicePost,ResourceServicePost,iOS Post Resource Service
1050039,CAST_ObjectiveC_DeleteResourceService,ResourceServiceDelete,ResourceServiceDelete,iOS Delete Resource Service
1050040,CAST_ObjectiveC_PutResourceService,ResourceServicePut,ResourceServicePut,iOS Put Resource Service
1050041,CAST_ObjectiveC_ClassMethod,Function,FunctionGreenClass,Objective-C Class Method
1050056,CAST_ObjectiveC_PlistFile,File,File_Plist,Info.plist File
1050061,CAST_ObjectiveC_UIApplicationDelegate,Package,Module,iOS UI ApplicationDelegate
1050068,CAST_ObjectiveC_Block,Function,FunctionGreenSquareBracket,Objective-C Block
1050081,CAST_IOS_ApplicationObject,Package,Application_iOS,iOS Application Object
1050500,CAST_Cpp_Namespace,Namespace,Namespace,C++ Namespace
1050501,CAST_Cpp_ClassFolder,Folder,FolderDarkBlue,C++ Classes Folder
1050502,CAST_Cpp_RootDirectory,Folder,FolderRed,C/C++ Root Directory
1050503,CAST_Cpp_Directory,Folder,FolderLightBlue,C/C++ Directory
1050504,CAST_Cpp_SourceFile,File,File_Cpp,C/C++ File
1050505,CAST_Cpp_AdditionalFile,File,File_Grey,C/C++ Miscellaneous file
1050506,CAST_Cpp_Class,Class,Class,C++ Class or structure
1050507,CAST_Cpp_MemberFunction,Function,FunctionBlueBracket,C++ Method
1050508,CAST_Cpp_FreeFunction,Function,FunctionGreen,C/C++ Function
1050509,CAST_Cpp_Macro,Macro,Macro,C/C++ Macro
1050510,CAST_Cpp_GlobalVariable,Variable,Variable,C/C++ Global Variable
1050511,CAST_Cpp_MemberVariable,Variable,Member,C++ Member
1050512,CAST_Cpp_Destructor,Destructor,Destructor,C++ Destructor
1050513,CAST_Cpp_Constructor,Constructor,Constructor,C++ Constructor
1050514,CAST_Cpp_Union,Class,UnionBlue,C/C++ Union
1050515,CAST_Cpp_Enum,Enumeration,Enumeration,C/C++ Enum
1050516,CAST_Cpp_EnumItem,EnumItem,EnumItem,C/C++ Enum Item
1050517,CAST_Cpp_Typedef,Alias,Alias,C/C++ Typedef or using (type alias)
1050519,CAST_Cpp_TemplateParameter,Variable,VariablePropertyPink,C/C++ Template Parameter
1050550,CAST_Cpp_TemplateClass,Category,Interface,C++ class template 
1050551,CAST_Cpp_TemplateUnion,Class,UnionPink,C++ union template 
1050552,CAST_Cpp_TemplateFreeFunction,Function,FunctionPurple,C++ free function template
1050553,CAST_Cpp_TemplateMemberFunction,Function,FunctionPinkBracket,C++ member function template
1050554,CAST_Cpp_TemplateConstructor,Constructor,VirtualConstructor,C++ constructor template
1050560,CAST_Cpp_TemplateClassInstance,Class,ClassInstance,C++ class/struct template specialization
1050561,CAST_Cpp_TemplateUnionInstance,Class,UnionOrange,C++ union template specialization
1050562,CAST_Cpp_TemplateFreeFunctionInstance,Function,FunctionOrange,C/C++ free function template specialization
1050563,CAST_Cpp_TemplateMemberFunctionInstance,Function,FunctionOrangeBracket,C++ member function template specialization
1050564,CAST_Cpp_TemplateConstructorInstance,Constructor,ConstructorInstance,C++ constructor template specialization
1050569,CAST_Cpp_HeaderFile,File,File_Header,C/C++ Header
1055006,CAST_Swift_SourceCode,File,File_Swift,Swift Source Code
1055007,CAST_Swift_Class,Class,Class,Swift Class
1055008,CAST_Swift_Function,Function,FunctionGreen,Swift Function
1055009,CAST_Swift_Protocol,Category,Interface,Swift Protocol
1055010,CAST_Swift_XibFile,File,File_XIB,XIB File
1055011,CAST_Swift_StoryBoardFile,File,File_StoryBoard,StoryBoard File
1055012,CAST_Swift_Enumeration,Enumeration,Enumeration,Swift Enumeration
1055013,CAST_Swift_Structure,Class,Class,Swift Structure
1055014,CAST_Swift_GetHttpService,ResourceServiceGet,ResourceServiceGet,Swift GET http service
1055015,CAST_Swift_PostHttpService,ResourceServicePost,ResourceServicePost,Swift POST http service
1055016,CAST_Swift_PutHttpService,ResourceServicePut,ResourceServicePut,Swift PUT http service
1055017,CAST_Swift_DeleteHttpService,ResourceServiceDelete,ResourceServiceDelete,Swift DELETE http service
1055021,CAST_Swift_Method,Function,FunctionBlue,Swift Method
1055022,CAST_Swift_DefaultInit,Constructor,Constructor,Default Property Initializer
1075007,CAST_BPEL_Process,Process,ProcessBlue,BPEL Process
1075008,CAST_BPEL_Invoke,Cursor,Cursor,BPEL Invoke
1075009,CAST_BPEL_Receive,Receive,Receive,BPEL Receive
1101006,SQLScriptTable,Table,Table,Table
1101007,SQLScriptTableColumn,TableColumn,TableColumn,Table Column
1101008,SQLScriptIndex,Index,Index,Index
1101009,SQLScriptProcedure,Procedure,Procedure,Procedure
1101010,SQLScriptDML,File,File_DML,SQL Script
1101011,SQLScriptSchema,Schema,Schema,Schema
1101012,SQLScriptFunction,Function,FunctionBlue,Function
1101013,SQLScriptView,DatabaseView,DatabaseView,View
1101014,SQLScriptTrigger,Trigger,Trigger,Trigger
1101015,SQLScriptPackage,Package,PackageOrange,Package
1101016,SQLScriptForeignKey,ForeignKey,ForeignKey,Foreign Key
1101020,SQLScriptUniqueConstraint,UniqueKey,UniqueKey,Unique Constraint
1101024,SQLScriptEvent,EventHandler,DatabaseEvent,Event
1101040,SQLScriptSynonym,Synonym,Synonym,Synonym
1101042,SQLScriptTableSynonym,Synonym,Synonym,Synonym on a table
1101043,SQLScriptViewSynonym,Synonym,Synonym,Synonym on a view
1101044,SQLScriptFunctionSynonym,Synonym,Synonym,Synonym on a function
1101045,SQLScriptProcedureSynonym,Synonym,Synonym,Synonym on a procedure
1101046,SQLScriptPackageSynonym,Synonym,Synonym,Synonym on a package
1101049,SQLScriptType,Variable,Variable,Type
1101050,SQLScriptTypeSynonym,Synonym,Synonym,Synonym on a type
1101058,SQLScriptMethod,Function,FunctionBlue,Method
1101061,SQLScriptDatabase,Database,Database,Database
1101071,SQLScriptMacro,Service,ServiceOrange,Macro
1101073,FormsScriptFunction,Function,FunctionBlue,Forms Function
1101074,FormsScriptProcedure,Procedure,Procedure,Forms Procedure
1101075,FormsScriptPackage,Package,PackageRed,Forms Package
1101077,FormsScriptModule,Package,Module,Forms Module
1101078,FormsScriptTrigger,Trigger,Trigger,Forms Trigger
1101079,FormsScriptDataBlock,DataBlock,CAST_Forms_DataBlock,Data Block
1101080,FormsScriptDataBlockItem,DataBlock,CAST_Forms_DataBlockItem,Data Block Item
1101091,SQLScriptDatabaseLink,Database,DataLink,Database Link
1101092,SQLScriptUnresolvedSchema,Schema,UnknownSchema,Unresolved Schema
1101093,SQLScriptUnresolvedTable,Table,UnresolvedTable,Unresolved Table
1101094,SQLScriptUnresolvedFunction,Function,FunctionExternal,Unresolved Function
1101112,CAST_Python_MissingTable_Schema,Schema,UnknownSchema,Python Missing Schema
1101113,CAST_Python_MissingTable_Table,Table,UnresolvedTable,Python Missing Table
1101114,CAST_Python_MissingTable_TableColumn,TableColumn,TableColumn,Python Missing Table Column
1101115,CAST_Python_MissingTable_Procedure,Procedure,ProcedureGrey,Python Missing Procedure
1101117,SQLScript_Missing_Schema,Schema,UnknownSchema,SQL Missing Schema
1101118,SQLScript_Missing_Table,Table,UnresolvedTable,SQL Missing Table
1101119,SQLScript_Missing_Procedure,Procedure,ProcedureGrey,SQL Missing Procedure
1101120,CAST_Java_MissingTable_Schema,Schema,UnknownSchema,Missing Schema
1101121,CAST_Java_MissingTable_Table,Table,UnresolvedTable,Missing Table
1101122,CAST_Java_MissingTable_Procedure,Procedure,ProcedureGrey,Missing Procedure
1101123,CAST_DotNet_MissingTable_Schema,Schema,UnknownSchema,Missing Schema
1101124,CAST_DotNet_MissingTable_Table,Table,UnresolvedTable,Missing Table
1101125,CAST_DotNet_MissingTable_Procedure,Procedure,ProcedureGrey,Missing Procedure
1101126,CAST_CPP_MissingTable_Schema,Schema,UnknownSchema,Missing Schema
1101127,CAST_CPP_MissingTable_Table,Table,UnresolvedTable,Missing Table
1101128,CAST_CPP_MissingTable_Procedure,Procedure,ProcedureGrey,Missing Procedure
1101129,CAST_JCL_MissingTable_Schema,Schema,UnknownSchema,Missing Schema
1101130,CAST_JCL_MissingTable_Table,Table,UnresolvedTable,Missing Table
1101131,CAST_JCL_MissingTable_Procedure,Procedure,ProcedureGrey,Missing Procedure
1101132,CAST_Cobol_MissingTable_Schema,Schema,UnknownSchema,Missing Schema
1101133,CAST_Cobol_MissingTable_Table,Table,UnresolvedTable,Missing Table
1101134,CAST_Cobol_MissingTable_Procedure,Procedure,ProcedureGrey,Missing Procedure
1101135,CAST_NodeJS_MissingTable_Schema,Schema,UnknownSchema,Missing Schema
1101136,CAST_NodeJS_MissingTable_Table,Table,UnresolvedTable,Missing Table
1101137,CAST_NodeJS_MissingTable_Procedure,Procedure,ProcedureGrey,Missing Procedure
1101138,CAST_CL400_MissingTable_Schema,Schema,UnknownSchema,Missing Schema
1101139,CAST_CL400_MissingTable_Table,Table,UnresolvedTable,Missing Table
1101140,CAST_CL400_MissingTable_Procedure,Procedure,ProcedureGrey,Missing Procedure
1101141,CAST_RPG300_RPG400_MissingTable_Schema,Schema,UnknownSchema,Missing Schema
1101142,CAST_RPG300_RPG400_MissingTable_Table,Table,UnresolvedTable,Missing Table
1101143,CAST_RPG300_RPG400_MissingTable_Procedure,Procedure,ProcedureGrey,Missing Procedure
1101144,CAST_Birt_MissingTable_Schema,Schema,UnknownSchema,Missing Schema
1101145,CAST_Birt_MissingTable_Table,Table,UnresolvedTable,Missing Table
1101146,CAST_Birt_MissingTable_Procedure,Procedure,ProcedureGrey,Missing Procedure
1101802,CAST_DotNet_Elasticsearch_Cluster,Schema,Schema,DotNet Elasticsearch Cluster
1101803,CAST_DotNet_Elasticsearch_Index,Table,Table,DotNet Elasticsearch Index
1101804,CAST_DotNet_Unknown_Elasticsearch_Index,Table,UnresolvedTable,DotNet Unknown Elasticsearch Index
1101807,CAST_DotNet_Redis_Connection,DatabaseConnection,DatabaseConnection,DotNet Redis Connection
1101808,CAST_DotNet_Redis_Collection,Table,Table,DotNet Redis Collection
1101809,CAST_DotNet_Unknown_Redis_Collection,Table,UnresolvedTable,DotNet Unknown Redis Collection
1101810,CAST_DotNet_Unknown_Redis_Connection,DatabaseConnection,UnknownDatabaseConnection,DotNet Unknown Redis Connection
1101819,CAST_DotNet_Couchbase_Collection,Table,Table,DotNet Couchbase Collection
1101820,CAST_DotNet_Unknown_Couchbase_Collection,Table,UnresolvedTable,DotNet Unknown Couchbase Collection
1101822,CAST_DotNet_Lucene_Index,Table,Table,DotNet Lucene Index
1101823,CAST_DotNet_Unknown_Lucene_Index,Table,UnresolvedTable,DotNet Unknown Lucene Index
1101826,CAST_DotNet_Solr_Client,DatabaseConnection,DatabaseConnection,DotNet SolrNet Client
1101828,CAST_DotNet_Solr_Index,Table,Table,DotNet SolrNet Index
1101829,CAST_DotNet_Unknown_Solr_Index,Table,UnresolvedTable,DotNet Unknown SolrNet Index
1101831,CAST_Java_Apachelucene_Index,Table,Table,Java ApacheLucene Index
1101832,CAST_Java_Unknown_Apachelucene_Index,Table,UnresolvedTable,Java Unknown ApacheLucene Index
1101834,CAST_Java_Apachesolr_Client,DatabaseConnection,DatabaseConnection,Java ApacheSolr Client
1101836,CAST_Java_Apachesolr_Index,Table,Table,Java ApacheSolr Index
1101837,CAST_Java_Unknown_Apachesolr_Index,Table,UnresolvedTable,Java Unknown ApacheSolr Index
1101850,CAST_Java_Couchbase_Collection,Table,Table,Java Couchbase Collection
1101851,CAST_Java_Unknown_Couchbase_Collection,Table,UnresolvedTable,Java Unknown Couchbase Collection
1101852,CAST_Java_Couchbase_NewCollection,Table,Table,Java Couchbase Collection
1101853,CAST_Java_Unknown_Couchbase_NewCollection,Table,UnresolvedTable,Java Unknown Couchbase Collection
1101898,CAST_Java_Unknown_MongoDB_Connection,DatabaseConnection,UnknownDatabaseConnection,Java Unknown MongoDB connection
1101899,CAST_Java_Unknown_Elasticsearch_Index,Table,Table,Java Unknown Elasticsearch Index
1101900,CAST_Java_MongoDB_Connection,DatabaseConnection,DatabaseConnection,Java MongoDB connection
1101901,CAST_Java_MongoDB_Collection,Table,Table,Java MongoDB collection
1101902,CAST_Java_MongoDB_Database,Schema,Schema,Java MongoDB database
1101903,CAST_Java_MarkLogic_Database,Schema,Schema,Java MarkLogic database
1101904,CAST_Java_MarkLogic_Collection,Table,Table,Java MarkLogic collection
1101905,CAST_Java_Unknown_MongoDB_Collection,Table,UnresolvedTable,Java unknown MongoDB collection
1101906,CAST_Java_Unknown_MarkLogic_Collection,Table,UnresolvedTable,Java unknown MarkLogic collection
1101907,CAST_Java_Unknown_MongoDB_Database,Schema,UnknownSchema,Java unknown MongoDB database
1101908,CAST_Java_Unknown_MarkLogic_Database,Schema,UnknownSchema,Java unknown MarkLogic database
1101915,CAST_Java_Unknown_Elasticsearch_Cluster,Schema,UnknownSchema,Java Unknown ElasticSearch Cluster
1101916,CAST_Java_Elasticsearch_Cluster,DatabaseConnection,DatabaseConnection,Java ElasticSearch Cluster
1101918,CAST_Java_Elasticsearch_Index,Table,Table,Java Elasticsearch Index
1101920,CAST_Java_Unknown_Memcached_Connection,DatabaseConnection,UnknownDatabaseConnection,Java Unknown Memcached connection
1101922,CAST_Java_Unknown_Memcached_Data,DataSet,DataSetGrey,Java Unknown Memcached data
1101924,CAST_Java_CouchDB_Connection,DatabaseConnection,DatabaseConnection,Java CouchDB connection
1101925,CAST_Java_CouchDB_Collection,Table,Table,Java CouchDB collection
1101926,CAST_Java_CouchDB_Database,Schema,Schema,Java CouchDB database
1101927,CAST_Java_Unknown_CouchDB_Connection,DatabaseConnection,UnknownDatabaseConnection,Java Unknown CouchDB connection
1101928,CAST_Java_Unknown_CouchDB_Collection,Table,UnresolvedTable,Java Unknown CouchDB collection
1101929,CAST_Java_Unknown_CouchDB_Database,Schema,UnknownSchema,Java Unknown CouchDB database
1101932,CAST_Java_DynamoDB_Client,Schema,Schema,Java DynamoDB Client
1101933,CAST_Java_DynamoDB_Table,Table,Table,Java DynamoDB Table
1101934,CAST_Java_Unknown_DynamoDB_Client,Schema,UnknownSchema,Java Unknown DynamoDB Client
1101935,CAST_Java_Unknown_DynamoDB_Table,Table,UnresolvedTable,Java Unknown DynamoDB Table
1101936,CAST_Java_Couchbase_Cluster,Schema,Schema,Java Couchbase Cluster
1101937,CAST_Java_Couchbase_Bucket,DataSet,DataSet,Java Couchbase Bucket
1101938,CAST_Java_Unknown_Couchbase_Cluster,Schema,UnknownSchema,Java Unknown Couchbase Cluster
1101939,CAST_Java_Unknown_Couchbase_Bucket,DataSet,DataSetGrey,Java Unknown Couchbase Bucket
1101940,CAST_Java_Redis_Connection,DatabaseConnection,DatabaseConnection,Java Redis Connection
1101941,CAST_Java_Redis_Collection,Table,Table,Java Redis collection
1101942,CAST_Java_Unknown_Redis_Connection,DatabaseConnection,UnknownDatabaseConnection,Java unknown Redis connection
1101943,CAST_Java_Unknown_Redis_Collection,Table,UnresolvedTable,Java unknown Redis collection
1101944,CAST_Java_CosmosDB_Database,Schema,Schema,Java CosmosDB Database
1101945,CAST_Java_CosmosDB_Collection,Table,Table,Java CosmosDB Collection
1101946,CAST_Java_Unknown_CosmosDB_Database,Schema,UnknownSchema,Java Unknown CosmosDB Database
1101947,CAST_Java_Unknown_CosmosDB_Collection,Table,UnresolvedTable,Java Unknown CosmosDB collection
1101948,CAST_Java_Memcached_Connection,DatabaseConnection,DatabaseConnection,Java Memcached connection
1101949,CAST_Java_Memcached_Data,DataSet,DataSet,Java Memcached data
1101950,CAST_DotNet_MongoDB_Connection,DatabaseConnection,DatabaseConnection,DotNet MongoDB connection
1101951,CAST_DotNet_MongoDB_Database,Schema,Schema,DotNet MongoDB database
1101952,CAST_DotNet_Unknown_MongoDB_Collection,Table,UnresolvedTable,DotNet unknown MongoDB collection
1101953,CAST_DotNet_Unknown_MongoDB_Database,Schema,UnknownSchema,DotNet unknown MongoDB database
1101954,CAST_DotNet_MongoDB_Collection,Table,Table,DotNet MongoDB collection
1101955,CAST_DotNet_Unknown_MongoDB_Connection,DatabaseConnection,UnknownDatabaseConnection,DotNet unknown MongoDB connection
1101968,CAST_DotNet_DynamoDB_Client,Schema,Schema,DotNet DynamoDB Client
1101969,CAST_DotNet_DynamoDB_Table,Table,Table,DotNet DynamoDB Table
1101970,CAST_DotNet_Unknown_DynamoDB_Client,Schema,UnknownSchema,DotNet Unknown DynamoDB Client
1101971,CAST_DotNet_Unknown_DynamoDB_Table,Table,UnresolvedTable,DotNet Unknown DynamoDB Table
1101977,CAST_DotNet_CosmosDB_Database,Schema,Schema,DotNet CosmosDB Database
1101978,CAST_DotNet_CosmosDB_Collection,Table,Table,DotNet CosmosDB Collection
1101980,CAST_DotNet_Unknown_CosmosDB_Database,Schema,UnknownSchema,DotNet Unknown CosmosDB Database
1101981,CAST_DotNet_Unknown_CosmosDB_Collection,Table,UnresolvedTable,DotNet Unknown CosmosDB Collection
1101990,CAST_DotNet_Couchbase_Cluster,Schema,Schema,DotNet Couchbase Cluster
1101991,CAST_DotNet_Couchbase_Bucket,DataSet,DataSet,DotNet Couchbase Bucket
1101992,CAST_DotNet_Unknown_Couchbase_Cluster,Schema,UnknownSchema,DotNet Unknown Couchbase Cluster
1101993,CAST_DotNet_Unknown_Couchbase_Bucket,DataSet,DataSetGrey,DotNet Unknown Couchbase Bucket
1101996,CAST_DotNet_Memcached_Connection,DatabaseConnection,DatabaseConnection,DotNet Memcached Connection
1101997,CAST_DotNet_Memcached_Data,DataSet,DataSet,DotNet Memcached Data
1101998,CAST_DotNet_Unknown_Memcached_Data,DataSet,DataSetGrey,DotNet Unknown Memcached Data
1101999,CAST_DotNet_Unknown_Memcached_Connection,DatabaseConnection,UnknownDatabaseConnection,DotNet Unknown Memcached Connection
1103006,CAST_Birt_Report,UIView,UIView,Birt Report
1103007,CAST_Birt_Dashboard,UIView,UIView,Birt Dashboard
1103008,CAST_Birt_Dataset,UIView,UIView,Birt Datamart
1103009,CAST_Birt_Library,UIView,UIView,Birt Library
1103010,CAST_Birt_Query,SQLNamedQuery,SQLNamedQuery,Birt SQL Query
1103011,CAST_Birt_Gadget,UIView,UIView,Birt Gadget
1103013,CAST_Birt_CsvAccess,DataSet,DataSet,Birt csv data
1103014,CAST_Birt_Report_Call,CallToProgram,CallToProgram,Birt report call
1103015,CAST_Birt_Data_Set,Package,PackageRed,Birt data set
1103016,CAST_Birt_Component,Package,Package,Birt component
1103017,CAST_Birt_Cube,Package,Package,Birt cube
1103018,CAST_Birt_Template,UIView,UIView,Birt Template
1105006,CAST_CQL_Cassandra_Schema,Schema,Schema,Cassandra CQL Schema
1105007,CAST_CQL_Cassandra_Table,Table,Table,Cassandra CQL Table
1105008,CAST_CQL_Cassandra_TableColumn,TableColumn,TableColumn,Cassandra CQL Table Column
1105009,CAST_CQL_Cassandra_View,DatabaseView,DatabaseView,Cassandra CQL View
1105010,CAST_CQL_Cassandra_PrimaryKey,ConstraintPrimary,ConstraintPrimary,Cassandra CQL Primary key
1105011,CAST_CQL_Cassandra_Index,Index,Index,Cassandra CQL Index
1105013,CAST_CQL_Cassandra_Trigger,Trigger,Trigger,Cassandra CQL Trigger
1105014,CAST_CQL_Cassandra_Function,Function,FunctionGreen,Cassandra CQL Function
1120000,CAST_Batch_Job,Service,ServiceBrown,Batch Job
1120003,CAST_Batch_Step,Process,ProcessGreen,Batch Step
1190001,CAST_ApacheCamel_Route,RouteTo,RouteTo,Apache Camel Route
1190002,CAST_ApacheCamel_RouteCall,RouteFrom,RouteFrom,Apache Camel Route Call
1190003,CAST_ApacheCamel_HTTP_GetOperation,ResourceServiceGet,ResourceServiceGet,Apache Camel Get Operation
1190004,CAST_ApacheCamel_HTTP_PutOperation,ResourceServicePut,ResourceServicePut,Apache Camel Put Operation
1190005,CAST_ApacheCamel_HTTP_PostOperation,ResourceServicePost,ResourceServicePost,Apache Camel Post Operation
1190006,CAST_ApacheCamel_HTTP_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Apache Camel Delete Operation
1190007,CAST_ApacheCamel_HTTP_AnyOperation,WebService,WebService,Apache Camel Any Operation
1190008,CAST_ApacheCamel_DatabaseQuery,SQLNamedQuery,SQLNamedQuery,Apache Camel Database Query Object
1190009,CAST_ApacheCamel_BeanCall,CallToJavaBean,CallToJavaBean,Apache Camel Bean Call
1190010,CAST_ApacheCamel_ProcessCall,QueueCall,QueueCallGrey,Apache Camel Process Call
1190011,CAST_ApacheCamel_JMS_QueueReceive,QueueReceive,QueueReceive,Apache Camel JMS Queue Receive
1190012,CAST_ApacheCamel_JMS_QueueCall,QueueCall,QueueCall,Apache Camel JMS Queue Call
1190013,CAST_ApacheCamel_ActiveMQ_QueueCall,QueueCall,QueueCall,Apache Camel ActiveMQ Queue Call
1190014,CAST_ApacheCamel_ActiveMQ_Queue_Receive,QueueReceive,QueueReceive,Apache Camel ActiveMQ Queue Receive
1190015,CAST_ApacheCamel_IBM_QueueCall,QueueCall,QueueCall,Apache Camel IBMMQ Queue Call
1190016,CAST_ApacheCamel_IBM_QueueReceive,QueueReceive,QueueReceive,Apache Camel IBMMQ Queue Receive
1190019,CAST_ApacheCamel_Unknown_JMS_QueueReceive,QueueReceive,QueueReceiveGrey,Apache Camel Unknown JMS Queue Receive
1190020,CAST_ApacheCamel_Unknown_JMS_QueueCall,QueueCall,QueueCallGrey,Apache Camel Unknown JMS Queue Call
1190021,CAST_ApacheCamel_Unknown_IBM_QueueReceive,QueueReceive,QueueReceiveGrey,Apache Camel Unknown IBM Queue Receive
1190022,CAST_ApacheCamel_Unknown_IBM_QueueCall,QueueCall,QueueCallGrey,Apache Camel Unknown IBM Queue Call
1190023,CAST_ApacheCamel_Unknown_ActiveMQ_QueueReceive,QueueReceive,QueueReceiveGrey,Apache Camel Unknown ActiveMQ Queue Receive
1190024,CAST_ApacheCamel_Unknown_ActiveMQ_QueueCall,QueueCall,QueueCallGrey,Apache Camel Unknown ActiveMQ Queue Call
1190027,CAST_ApacheCamel_File,File,File_Grey,Apache Camel File
1190028,CAST_ApacheCamel_FileCall,File,File_Grey,Apache Camel File Call
1190029,CAST_ApacheCamel_Kafka_TopicCall,QueueCall,QueueCallGrey,Apache Camel Kafka Topic Call
1190030,CAST_ApacheCamel_Kafka_TopicReceive,QueueReceive,QueueReceive,Apache Camel Kafka Topic Receive
